objectid,uid,stk_pids,stk_uids,stk_count,stk_uid,stk_group,stk_type,stk_check,cl_own_tot,stract,sblkgp,sblock,sadd,scounty,scity,sstate,szip,madd,careof,congr_name,verep,verep_man,v_confirm,v_notes,pid,taxid,taxamt,taxyear,acct_id,pv_type,ag_val,imp_val,lan_val,par_val,lsdate,lsprice,yr_blt,rgisacre,rgissqft,deed_acres,add_count,struct,structno,bldgcount,bldgsqft,nrooms,nstories,nunits,h_g_n5,h_g_p5,hai,hhi_g_n5,pop_g_n5,pop_g_p5,cdl_cat,cdl_date,cld_pct,dem_hi,dem_lo,dem_rat,fema_fz,fema_fzd,fema_fzr,fema_fzs,fema_nri,home_ex,lbcs_acdes,lbcs_fudes,lbcs_owdes,lbcs_sides,lbcs_stdes,usecode,usedesc,padus_pa,sc_block,sc_lot,sc_name,sc_nbhd,sc_subdv,zon,zon_id,zon_desc,zon_type,zon_stype,qoz,dda,qct,easement,hist_dist,wet_perc,walk_idx,trans_acc,diocese,diocese_related,church,cemetery,school,parking,open_space,residence,senior_living,seminary,other,med_age,medinc,med_rnt,md_h_vl,min_prc,pov_prc,ten_oo,ten_rnt,d_pov_perc,d_min_perc,d_oo_perc,d_rnt_perc,d_min_blw,d_pov_blw,d_rntr_blw,d_oo_blw,d_med_age,d_med_inc,d_med_hval,d_med_rnt,d_age_blw,d_inc_blw,d_hval_blw,d_mrnt_blw,lila_19,congdist_id,congdist118,ua_id,ua_name,juris_name,juris_type,juris_district,lat,lon,tld,calc_angle,x,y,streetview,c_tot_pop,asian_perc,black_perc,hisp_perc,dem_rat_class,walk_idx_class,yr_blt_converted,dio_region,v_owntype,v_zon,globalid,created_date,created_user,last_edited_date,last_edited_user,yr_blt_num,shape_Length,shape_Area
502,180395298000_LOUDOUN_VA_48E24CEA-4FC2-4DE8-BBB7-E699A141F9F6,,,0,,,0,,PROTESTANT EPISCOPAL CHURCH,51107610300,511076103003,511076103003004,"14899 JAMES MONROE HWY, LEESBURG 20176",LOUDOUN,LEESBURG,VA,20176,"110 WEST FRANKLIN ST , RICHMOND, VA 23220",C/O: PETER JAMES LEE BISHOP,Christ Church Lucketts (Leesburg),1,1,1,,180395298000,,,2024,,FAIR MARKET,,276540.000000000000000,150200.000000000000000,426740.000000000000000,NONE,,1932.0,1.002400000000000,43665.000000000000000,,1.000000000000000,NONE,,4,2365.000000000000000,,1.500000000000000,,1.150000000000000,0.600000000000000,81.000000000000000,0.000000000000000,1.070000000000000,0.740000000000000,,,,90.480000000000004,88.040000000000006,1.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""1 PCT DRAINAGE AREA LESS THAN 1 SQUARE MILE"",""PERCENT"":19},{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":81}]",1 PCT DRAINAGE AREA LESS THAN 1 SQUARE MILE,RELATIVELY LOW,,"FARMING, TILLING, PLOWING, HARVESTING, OR RELATED","AGRICULTURE, FORESTRY, FISHING AND HUNTING",NONPROFIT RELIGIOUS,"DEVELOPED SITE WITH CROPS, GRAZING, FORESTRY, ETC.",RESIDENTIAL BUILDINGS,200,SUBURBAN SINGLE FAM,,,,,,,AR1,13593856.0,AGRICULTURAL RURAL 1,MIXED,MIXED USE,No,0,0,,1,,5.500000000000000,,,,,,,,,1,,,1,41.700000000000003,241302.000000000000000,2643.000000000000000,902000.000000000000000,29.341736999999998,0.653595000000000,92.651297000000000,7.348703000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,0,0,5001800US5110,Congressional District 10,,,Loudoun County,CO,Northern Virginia,39.203279999999999,-77.538018999999991,5405.000000000000000,279.147516650000000,-77.537382750000006,39.203200830000000,"http://maps.google.com/maps?q=&layer=c&cbll=39.2032008251,-77.5373827454&cbp=11,279.14751665033737,0,0,0",427082.000000000000000,9.220355000000000,5.613912000000000,13.422035000000001,0,0,1/1/1932 0:00:00,8,2,,{1162DCC6-582D-48B4-81CE-8D9059FC29B5},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:59:59,rmurray_cgs,1932,0.002903842776594,0.000000422862625
506,356402475000_LOUDOUN_VA_6C51D30A-654F-426F-A089-8354EB925F5E,,,0,,,0,,PROTESTANT EPISCOPAL CHRCH DIOCS VA,51107611029,511076110291,511076110291038,"39918 OATLANDS MILL RD, LEESBURG 20175",LOUDOUN,LEESBURG,VA,20175,"110 WEST FRANKLIN ST , RICHMOND, VA 23220",,,1,1,1,,356402475000,,,2024,,FAIR MARKET,,18170.000000000000000,302100.000000000000000,302100.000000000000000,NONE,,,1.739990000000000,75796.000000000000000,,0.000000000000000,Yes,2,2,3332.000000000000000,,1.000000000000000,,0.750000000000000,0.230000000000000,87.000000000000000,0.000000000000000,0.750000000000000,0.530000000000000,,,,88.120000000000005,80.840000000000003,3.0,AE,2023-10-17,"[{""ZONE"":""AE"",""SUBTYPE"":NULL,""PERCENT"":84},{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":16}]",,VERY LOW,,"FARMING, TILLING, PLOWING, HARVESTING, OR RELATED","AGRICULTURE, FORESTRY, FISHING AND HUNTING",NONPROFIT RELIGIOUS,"DEVELOPED SITE WITH CROPS, GRAZING, FORESTRY, ETC.",,000,EXEMPT,,,,,,,AR1,13593856.0,AGRICULTURAL RURAL 1,MIXED,MIXED USE,No,0,0,,1,1.672581050000000,6.333333330000000,,,,,1,,,1,,,,1,37.700000000000003,250001.000000000000000,2359.000000000000000,1171100.000000000000000,29.410124000000000,2.928462000000000,92.771084000000002,7.228916000000000,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,0,0,5001800US5110,Congressional District 10,,,Loudoun County,CO,Northern Virginia,39.030203999999998,-77.622274000000004,6438.000000000000000,32.303949369999998,-77.622585470000004,39.029819420000003,"http://maps.google.com/maps?q=&layer=c&cbll=39.0298194224,-77.6225854688&cbp=11,32.30394937474798,0,0,0",427082.000000000000000,21.335936000000000,1.436341000000000,5.759308000000000,0,1,,8,1,,{FB628246-C6EF-4D33-9C3E-9A94D423FDD6},4/21/2025 21:52:25,rmurray_cgs,7/1/2025 20:51:15,verep_editor,,0.003508316057979,0.000000732181375
507,361462861000_LOUDOUN_VA_4CBE052C-609E-415B-926B-57BA2E1C8E0A,,,0,,,0,,CHURCH OF OUR REDEEMER,51107610900,511076109002,511076109002029,"39518 LITTLE RIVER TPKE, ALDIE 20105",LOUDOUN,ALDIE,VA,20105,"39518  LITTLE RIVER TPKE , ALDIE, VA 20105",,Church of Our Redeemer (Aldie),1,1,1,,361462861000,,,2024,,FAIR MARKET,,738920.000000000000000,284100.000000000000000,284100.000000000000000,NONE,,,1.132110000000000,49316.000000000000000,,0.000000000000000,NONE,,1,4100.000000000000000,,,,0.820000000000000,0.280000000000000,31.000000000000000,2.790000000000000,0.810000000000000,0.420000000000000,,,,99.219999999999999,95.730000000000004,2.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":97},{""ZONE"":""AE"",""SUBTYPE"":NULL,""PERCENT"":3},{""ZONE"":""X"",""SUBTYPE"":""1 PCT DRAINAGE AREA LESS THAN 1 SQUARE MILE"",""PERCENT"":0}]",AREA OF MINIMAL FLOOD HAZARD,VERY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,RESIDENTIAL BUILDINGS,0,EXEMPTED PROPERTIES,,,,,,,A3,13594343.0,AGRICULTURAL RESIDENTIAL,MIXED,MIXED USE,No,0,0,,1,,7.000000000000000,,,,1,,,,,,,,,51.500000000000000,136477.000000000000000,1619.000000000000000,833800.000000000000000,19.067947000000000,9.391676000000000,68.088889000000009,31.911111000000002,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5110,Congressional District 10,,,Loudoun County,CO,Northern Virginia,38.975220999999998,-77.636971000000003,3759.000000000000000,,-77.636971299999999,38.975221179999998,"http://maps.google.com/maps?q=&layer=c&cbll=38.97522117509555,-77.63697130174904&cbp=11,0,0,0,0",427082.000000000000000,1.351832000000000,10.281039000000000,5.442903000000000,0,1,,8,2,,{BCA15320-E3C9-4B15-AEF8-BC342ED4202E},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:18,rmurray_cgs,,0.002807628998354,0.000000476015000
509,489452448000_LOUDOUN_VA_E67769F6-56A1-45B1-AF52-C6D7089AB7E0,,,0,,,0,,EPISCOPAL CHURCH TRUSTEES,51107610701,511076107012,511076107012016,"37018 GLENDALE ST, PURCELLVILLE 20132",LOUDOUN,PURCELLVILLE,VA,20132,"PO BOX 546 , PURCELLVILLE, VA 20134",MADISON PARISH,St Peters Church (Purcellville),1,1,1,,489452448000,,,2024,,FAIR MARKET,,1579710.000000000000000,791900.000000000000000,791900.000000000000000,NONE,,1963.0,2.018480000000000,87927.000000000000000,,1.000000000000000,NONE,,1,10756.000000000000000,,,,1.900000000000000,1.420000000000000,112.000000000000000,1.590000000000000,1.720000000000000,1.430000000000000,,,,157.960000000000008,153.879999999999995,1.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,VERY LOW,,,,,,,0,EXEMPTED PROPERTIES,,,,,,MOORCONES SUBDIVISION,IP,10604353.0,INSTITUTIONAL AND PUBLIC USE,SPECIAL,SPECIAL,No,0,0,,1,,8.500000000000000,,,,1,,,,,,,,,38.899999999999999,203558.000000000000000,3501.000000000000000,652100.000000000000000,16.723858000000000,0.848835000000000,92.125984000000003,7.874015999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,0,0,0,0,5001800US5110,Congressional District 10,72856,"Purcellville, VA",Purcellville town,TO,Northern Virginia,39.129139000000002,-77.723605000000006,3900.000000000000000,353.398709170000018,-77.723561970000006,39.128847239999999,"http://maps.google.com/maps?q=&layer=c&cbll=39.1288472446,-77.7235619677&cbp=11,353.39870916788544,0,0,0",427082.000000000000000,6.646198000000000,3.702366000000000,5.851544000000000,0,1,1/1/1963 0:00:00,8,2,,{2D28A083-6CDC-4E45-A391-0D58A3E8F011},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:59:57,rmurray_cgs,1963,0.004690942823469,0.000000850457875
510,37         4_LOUISA_VA_F07F6F3F-AD54-414C-AE4E-D078084C261B,,,0,,,0,,ST JOHN'S CHAPEL EPISCOPAL,51109950301,511099503011,511099503011000,"2217 EAST GREEN SPRINGS RD, LOUISA 23093",LOUISA,LOUISA,VA,23093,"2217 EAST GREEN SPRINGS RD , LOUISA, VA 23093",,St James Church (Louisa),1,1,1,,37         4,,,,,TOTAL,,98900.000000000000000,35000.000000000000000,133900.000000000000000,NONE,0.000000000000000,,1.856380000000000,80865.000000000000000,,0.000000000000000,NONE,,1,1653.000000000000000,,,,1.070000000000000,1.300000000000000,99.000000000000000,3.810000000000000,1.140000000000000,1.440000000000000,,,,121.040000000000006,117.620000000000005,1.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,76,,,,4,,,,A1,,,,,No,0,0,,1,,6.333333000000001,,,,1,,,,,,,,,45.299999999999997,121136.000000000000000,1756.000000000000000,477000.000000000000000,14.618096000000000,3.830787000000000,82.237673999999998,17.762325999999998,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,1,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,0,0,0,5001800US5105,Congressional District 5,,,Louisa County,CO,Culpeper,38.017474000000000,-78.158687000000000,5291.000000000000000,359.581523370000014,-78.158683390000007,38.017097650000004,"http://maps.google.com/maps?q=&layer=c&cbll=38.0170976489,-78.1586833927&cbp=11,359.58152337196464,0,0,0",39012.000000000000000,1.386604000000000,10.293771999999999,0.423032000000000,0,1,,4,2,,{479996E7-A587-4FA2-B025-DE9D1F719CC2},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 5:00:23,rmurray_cgs,,0.003850161247951,0.000000770216000
511,40A1 1    42_LOUISA_VA_23B2B981-11A8-42CE-9E20-026EF1E95541,,,0,,,0,,ST JAMES EPISCOPAL CHURCH,51109950201,511099502011,511099502011025,LOUISA 23093,LOUISA,LOUISA,VA,23093,"PO BOX 1216 , LOUISA, VA 23093",,St James Church (Louisa),1,1,1,,40A1 1    42,,,,,TOTAL,,0.000000000000000,5000.000000000000000,5000.000000000000000,NONE,0.000000000000000,,0.099530000000000,4336.000000000000000,,0.000000000000000,NONE,,0,,,,,0.930000000000000,1.140000000000000,80.000000000000000,1.540000000000000,1.020000000000000,1.350000000000000,,,,141.919999999999987,141.500000000000000,1.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY MODERATE,,,,NONPROFIT RELIGIOUS,,,76,,,,42,,,,TOWN,,,,,No,0,0,,,,7.500000000000000,,,,1,,,,1,,,,1,43.000000000000000,59375.000000000000000,1182.000000000000000,275100.000000000000000,35.876652000000000,14.678414000000000,59.453952999999998,40.546047000000002,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,0,1,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5105,Congressional District 5,,,Louisa town,TO,Culpeper,38.027478000000002,-78.005595000000000,2373.000000000000000,,-78.005594790000004,38.027478019999997,"http://maps.google.com/maps?q=&layer=c&cbll=38.02747802449185,-78.00559478942124&cbp=11,0,0,0,0",39012.000000000000000,0.616740000000000,25.638767000000001,4.229075000000000,0,1,,4,2,,{E612D4A3-54DF-410A-809B-03F3EA2F287D},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:56:14,rmurray_cgs,,0.001051630014196,0.000000041292750
512,43B2 213  13_LOUISA_VA_6222F3E5-2DA3-4D0A-BF68-72CAFFC83BCE,,,0,,,0,,CHURCH OF THE INCARNATION TRUSTEES EPISCOPAL CHURCH,51109950202,511099502023,511099502023044,"102 LOUISA AVE, MINERAL 23117",LOUISA,MINERAL,VA,23117,"102  LOUISA AVE , MINERAL, VA 23117",,Church of the Incarnation (Mineral),1,1,1,,43B2 213  13,,,,,TOTAL,,108000.000000000000000,22500.000000000000000,130500.000000000000000,NONE,0.000000000000000,,0.060660000000000,2642.000000000000000,,0.000000000000000,NONE,,1,795.000000000000000,,,,2.070000000000000,3.080000000000000,129.000000000000000,2.030000000000000,2.180000000000000,3.220000000000000,,,,143.610000000000014,143.169999999999987,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,76,,,13,16,,,,TOWN,,,,,No,0,0,,1,,5.333333330000000,,,,1,,,,,,,,,48.600000000000001,81250.000000000000000,1161.000000000000000,251300.000000000000000,29.438058999999999,8.684547000000000,89.978213999999994,10.021785999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5105,Congressional District 5,,,Mineral town,TO,Culpeper,38.011901999999999,-77.907043999999999,1429.000000000000000,90.041853480000000,-77.907325140000012,38.011901659999999,"http://maps.google.com/maps?q=&layer=c&cbll=38.0119016628,-77.907325144&cbp=11,90.04185348236611,0,0,0",39012.000000000000000,0.893997000000000,21.349509999999999,6.641124000000000,0,0,,4,2,,{85A0EC43-5931-4D1C-896F-6C837247FABE},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:56:14,rmurray_cgs,,0.000843006333323,0.000000025164500
513,43B2 213   5_LOUISA_VA_4D1000CB-F322-42B6-AC79-97371405C905,,,0,,,0,,CHURCH OF THE INCARNATION TRUSTEES,51109950202,511099502023,511099502023044,MINERAL 23117,LOUISA,MINERAL,VA,23117,"PO BOX 307 , MINERAL, VA 23117",,Church of the Incarnation (Mineral),1,1,1,,43B2 213   5,,,,,TOTAL,,119400.000000000000000,30000.000000000000000,149400.000000000000000,NONE,85000.000000000000000,,0.060270000000000,2625.000000000000000,,0.000000000000000,NONE,,1,1058.000000000000000,,,,2.070000000000000,3.080000000000000,129.000000000000000,2.030000000000000,2.180000000000000,3.220000000000000,,,,143.509999999999991,143.330000000000013,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,76,,,13,7,,,,TOWN,,,,,No,0,0,,1,,5.333333330000000,,,,,,,,,1,,,1,48.600000000000001,81250.000000000000000,1161.000000000000000,251300.000000000000000,29.438058999999999,8.684547000000000,89.978213999999994,10.021785999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5105,Congressional District 5,,,Mineral town,TO,Culpeper,38.011278000000004,-77.907045999999994,1487.000000000000000,,-77.907045869999990,38.011278010000005,"http://maps.google.com/maps?q=&layer=c&cbll=38.011278008639344,-77.90704587496994&cbp=11,0,0,0,0",39012.000000000000000,0.893997000000000,21.349509999999999,6.641124000000000,0,0,,4,2,,{8466B545-BEF3-4AFD-9B76-E63A374E2BF2},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:56:14,rmurray_cgs,,0.000838501736020,0.000000025002000
514,43B2 213  13_LOUISA_VA_963F280B-87B5-4CFE-AFF0-5512042910F9,,,0,,,0,,CHURCH OF THE INCARNATION TRUSTEES EPISCOPAL CHURCH,51109950202,511099502023,511099502023044,"102 LOUISA AVE, MINERAL 23117",LOUISA,MINERAL,VA,23117,"102  LOUISA AVE , MINERAL, VA 23117",,Church of the Incarnation (Mineral),1,1,1,,43B2 213  13,,,,,TOTAL,,108000.000000000000000,22500.000000000000000,130500.000000000000000,NONE,0.000000000000000,,0.057290000000000,2496.000000000000000,,0.000000000000000,NONE,,1,611.000000000000000,,,,2.070000000000000,3.080000000000000,129.000000000000000,2.030000000000000,2.180000000000000,3.220000000000000,,,,143.810000000000002,143.430000000000007,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,76,,,13,13,,,,TOWN,,,,,No,0,0,,1,,5.333333330000000,,,,1,,,,,,,,,48.600000000000001,81250.000000000000000,1161.000000000000000,251300.000000000000000,29.438058999999999,8.684547000000000,89.978213999999994,10.021785999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5105,Congressional District 5,,,Mineral town,TO,Culpeper,38.011696999999998,-77.907044999999997,1448.000000000000000,90.041853730000000,-77.907325330000006,38.011697160000004,"http://maps.google.com/maps?q=&layer=c&cbll=38.0116971624,-77.9073253348&cbp=11,90.04185373058034,0,0,0",39012.000000000000000,0.893997000000000,21.349509999999999,6.641124000000000,0,0,,4,2,,{74AA2FE2-1F99-4C8B-9287-7D5A5493CB37},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:55:58,rmurray_cgs,,0.000835006537584,0.000000023766500
515,43B2 213  28_LOUISA_VA_DA1765AD-15CF-49C7-AB69-ED463052ED50,,,0,,,0,,EPISCOPAL CHURCH PARSONAGE CHURCH OF THE INCARNATION TRUSTEES,51109950202,511099502023,511099502023044,"203 EAST LEE ST, MINERAL 23117",LOUISA,MINERAL,VA,23117,"PO BOX 307 , MINERAL, VA 23117",,Church of the Incarnation (Mineral),1,1,1,,43B2 213  28,,,,,TOTAL,,181500.000000000000000,22500.000000000000000,204000.000000000000000,NONE,0.000000000000000,,0.070890000000000,3088.000000000000000,,0.000000000000000,NONE,,0,,,,,2.070000000000000,3.080000000000000,129.000000000000000,2.030000000000000,2.180000000000000,3.220000000000000,,,,143.849999999999994,143.740000000000009,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,SINGLE-FAMILY BUILDINGS,1,,,13,28,,,,TOWN,,,,,No,0,0,,1,,5.333333330000000,,,,,,,,,1,,,1,48.600000000000001,81250.000000000000000,1161.000000000000000,251300.000000000000000,29.438058999999999,8.684547000000000,89.978213999999994,10.021785999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5105,Congressional District 5,,,Mineral town,TO,Culpeper,38.011626000000000,-77.906610000000001,1433.000000000000000,181.757733919999993,-77.906595259999989,38.012003000000000,"http://maps.google.com/maps?q=&layer=c&cbll=38.0120030031,-77.9065952582&cbp=11,181.75773391596817,0,0,0",39012.000000000000000,0.893997000000000,21.349509999999999,6.641124000000000,0,0,,4,2,,{D206764F-CB26-431F-89C2-3AAD3A19B324},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:56:14,rmurray_cgs,,0.000968017359134,0.000000029407875
516,43B2 213  28_LOUISA_VA_9D0A4EC4-E272-4A56-A4FB-D82A9C9F78F7,,,0,,,0,,EPISCOPAL CHURCH PARSONAGE CHURCH OF THE INCARNATION TRUSTEES,51109950202,511099502023,511099502023044,"203 EAST LEE ST, MINERAL 23117",LOUISA,MINERAL,VA,23117,"PO BOX 307 , MINERAL, VA 23117",,Church of the Incarnation (Mineral),1,1,1,,43B2 213  28,,,,,TOTAL,,181500.000000000000000,22500.000000000000000,204000.000000000000000,NONE,0.000000000000000,,0.067370000000000,2935.000000000000000,,0.000000000000000,NONE,,0,,,,,2.070000000000000,3.080000000000000,129.000000000000000,2.030000000000000,2.180000000000000,3.220000000000000,,,,144.009999999999991,143.750000000000000,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,HOUSEHOLD,PRIVATE HOUSEHOLD,NONPROFIT RELIGIOUS,DEVELOPED SITE WITH BUILDINGS,SINGLE-FAMILY BUILDINGS,1,,,13,29,,,,TOWN,,,,,No,0,0,,1,,5.333333330000000,,,,,,,,,1,,,1,48.600000000000001,81250.000000000000000,1161.000000000000000,251300.000000000000000,29.438058999999999,8.684547000000000,89.978213999999994,10.021785999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5105,Congressional District 5,,,Mineral town,TO,Culpeper,38.011696000000001,-77.906610000000001,1427.000000000000000,181.757733080000008,-77.906598339999988,38.012003079999999,"http://maps.google.com/maps?q=&layer=c&cbll=38.0120030773,-77.9065983405&cbp=11,181.7577330810439,0,0,0",39012.000000000000000,0.893997000000000,21.349509999999999,6.641124000000000,0,0,,4,2,,{EC74E930-729C-457C-8185-D50F7A1EA80E},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:55:59,rmurray_cgs,,0.000958020813385,0.000000027947500
517,43B2 213   5_LOUISA_VA_F6404C7D-D546-4D1C-A637-3024F42D923A,,,0,,,0,,CHURCH OF THE INCARNATION TRUSTEES,51109950202,511099502023,511099502023044,MINERAL 23117,LOUISA,MINERAL,VA,23117,"PO BOX 307 , MINERAL, VA 23117",,Church of the Incarnation (Mineral),1,1,1,,43B2 213   5,,,,,TOTAL,,119400.000000000000000,30000.000000000000000,149400.000000000000000,NONE,85000.000000000000000,,0.057170000000000,2490.000000000000000,,0.000000000000000,NONE,,0,,,,,2.070000000000000,3.080000000000000,129.000000000000000,2.030000000000000,2.180000000000000,3.220000000000000,,,,143.650000000000006,143.229999999999990,0.0,X,2023-10-17,"[{""ZONE"":""X"",""SUBTYPE"":""AREA OF MINIMAL FLOOD HAZARD"",""PERCENT"":100}]",AREA OF MINIMAL FLOOD HAZARD,RELATIVELY LOW,,,,NONPROFIT RELIGIOUS,,,76,,,13,11,,,,TOWN,,,,,No,0,0,,1,,5.333333330000000,,,,,,,,1,,,,1,48.600000000000001,81250.000000000000000,1161.000000000000000,251300.000000000000000,29.438058999999999,8.684547000000000,89.978213999999994,10.021785999999999,7.614919000000000,44.694687000000002,67.065310999999994,32.934689000000006,1,0,1,0,20.500000000000000,187113.575500000006286,309485.393199999991339,1312.880034000000023,0,1,1,1,0,5001800US5105,Congressional District 5,,,Mineral town,TO,Culpeper,38.011558000000001,-77.907044999999997,1461.000000000000000,,-77.907045119999992,38.011557509999996,"http://maps.google.com/maps?q=&layer=c&cbll=38.01155750812248,-77.90704512435735&cbp=11,0,0,0,0",39012.000000000000000,0.893997000000000,21.349509999999999,6.641124000000000,0,0,,4,2,,{8A567F6E-DA5A-4A1B-B4C5-B26B5B0DBE2E},4/21/2025 21:52:25,rmurray_cgs,5/29/2025 4:56:02,rmurray_cgs,,0.000833504705531,0.000000023715250
